"price","bathrooms","sqft_living","floors","waterfront","condition","grade","zipcode","lat","long","age","renovated","basement_percent","living_percent","categoria_quartos"
690000,2.5,2780,2,0,3,8,98075,47.5976,-122.039,13,0,0,0.445870088211708,"4"
668000,2.5,2670,2,0,3,8,98075,47.5978,-122.038,15,0,0,0.605442176870748,"4"
568000,1,1340,1.5,0,3,7,98125,47.7016,-122.295,62,0,0,0.184573002754821,"3"
389000,4.5,3560,2,0,3,7,98002,47.3244,-122.217,26,0,0,0.254104211277659,">5"
425000,2.5,3052,2,0,3,8,98003,47.2598,-122.304,11,0,0,0.251296829971182,"4"
312200,2.5,2910,2,0,3,8,98003,47.2596,-122.304,10,0,0,0.338529548627268,"4"
410500,2.5,3362,2,0,3,8,98003,47.2592,-122.304,11,0,0,0.390884780839437,"4"
702000,2.5,2810,2,0,3,9,98074,47.614,-122.041,10,0,0,0.570906135717188,"4"
715000,2.5,2970,2,0,3,9,98074,47.6134,-122.042,9,0,0,0.519049283467319,"4"
810000,3.5,4170,2,0,3,9,98074,47.6136,-122.041,9,0,0.294964028776978,0.964831096714484,"4"
367000,1,810,1,0,3,7,98052,47.6591,-122.134,46,0,0,0.115714285714286,"3"
340000,2.5,2550,2,0,3,8,98001,47.2614,-122.29,13,0,0,0.337524818001324,"4"
355000,3,2590,2,0,3,8,98001,47.2609,-122.289,13,0,0,0.35907389435741,"4"
250000,2.75,1830,2,0,3,8,98001,47.2601,-122.286,13,0,0,0.275477946710823,"4"
299000,2.5,2400,2,0,3,8,98001,47.2606,-122.285,14,0,0,0.394866732477789,"4"
285000,2.25,1840,1,0,4,7,98031,47.4043,-122.185,32,0,0.309782608695652,0.296105568072095,"3"
288400,2.5,1860,1,0,4,7,98031,47.4046,-122.186,31,0,0.344086021505376,0.278151637505608,"4"
240000,1.75,1420,1,0,4,7,98030,47.3748,-122.18,35,0,0.309859154929577,0.203321878579611,"3"
250000,2,1430,1,0,3,7,98030,47.3742,-122.18,34,0,0.307692307692308,0.196428571428571,"3"
248000,1,1420,1,0,4,6,98030,47.3746,-122.181,34,0,0.232394366197183,0.161363636363636,"3"
235000,1.75,1840,1,0,4,7,98030,47.3764,-122.179,29,0,0.184782608695652,0.189749407033103,"3"
177000,1.75,1150,1,0,4,7,98030,47.3766,-122.18,31,0,0,0.142344349548211,"3"
259000,2,1390,1,0,3,7,98030,47.3786,-122.179,27,0,0,0.195224719101124,"3"
267500,2.5,1400,1,0,3,7,98030,47.3788,-122.179,27,0,0.2,0.1835102896841,"3"
213550,2.5,1580,2,0,3,7,98001,47.3334,-122.289,24,0,0,0.184990048003747,"3"
299950,1,800,1,0,3,6,98118,47.5602,-122.292,110,0,0,0.266666666666667,"2"
330000,1.75,1520,1,0,4,7,98065,47.526,-121.809,47,0,0,0.105431088298536,"4"
435000,3.5,2400,2,0,3,8,98034,47.7152,-122.162,27,0,0.316666666666667,0.278422273781903,">5"
752000,2.5,2940,2,0,4,9,98059,47.5333,-122.151,23,0,0,0.283182431130803,"4"
747500,2.5,2810,2,0,4,9,98059,47.5303,-122.143,21,0,0,0.236094773987565,"4"
323000,1.75,1910,1,0,3,8,98022,47.19,-122.016,10,0,0,0.229319246007924,"3"
339000,2.5,2840,2,0,3,8,98022,47.19,-122.013,13,0,0,0.324719871941459,"4"
353000,2.5,2510,2,0,4,8,98022,47.1896,-122.013,14,0,0,0.271645021645022,"3"
346290,2.75,2690,2,0,3,8,98022,47.1896,-122.014,16,0,0,0.291125541125541,"4"
775000,3.5,4130,2,0,3,10,98042,47.3229,-122.045,3,0,0,0.0530630075033405,"4"
935000,4.5,5670,2,0,3,11,98010,47.323,-122.044,7,0,0,0.0672861262415892,"4"
309000,2.5,1990,2,0,3,7,98038,47.36,-122.039,9,0,0,0.550636413945766,"3"
269000,2.5,1440,2,0,3,7,98038,47.3606,-122.039,9,0,0,0.378947368421053,"3"
285000,2.5,1890,2,0,3,7,98038,47.3613,-122.041,9,0,0,0.520804629374483,"3"
3e+05,2.5,1750,2,0,3,7,98038,47.3605,-122.04,9,0,0,0.416666666666667,"3"
426500,2.5,2960,2,0,3,9,98038,47.3597,-122.04,10,0,0,0.637931034482759,"4"
449000,2.5,2960,2,0,3,9,98038,47.3596,-122.04,9,0,0,0.49079754601227,"4"
320000,2.5,2570,2,0,3,8,98038,47.3588,-122.038,9,0,0,0.528263103802672,"4"
428900,2.5,2820,2,0,3,9,98038,47.3591,-122.038,9,0,0,0.557753164556962,"4"
419900,2.5,2750,2,0,3,9,98038,47.3595,-122.038,9,0,0,0.476851049072308,"4"
399000,2.5,2800,2,0,3,9,98038,47.3594,-122.04,9,0,0,0.59739705568594,"4"
367000,2.5,2960,2,0,3,9,98038,47.3603,-122.037,9,0,0,0.475960765396366,"4"
297500,2.5,1910,2,0,3,7,98038,47.3608,-122.036,9,0,0,0.382,"4"
360000,2.5,2380,2,0,3,8,98038,47.3608,-122.036,9,0,0,0.476,"4"
384950,2.5,2380,2,0,3,8,98038,47.3607,-122.038,8,0,0,0.484429065743945,"4"
355000,2.75,3000,2,0,3,8,98038,47.3613,-122.038,9,0,0,0.548446069469835,"4"
379950,2.5,2580,2,0,3,8,98038,47.3607,-122.038,9,0,0,0.535491905354919,"4"
309950,2.75,2310,2,0,3,7,98038,47.3614,-122.035,8,0,0,0.462,"4"
3e+05,2.5,1910,2,0,3,7,98038,47.3607,-122.034,9,0,0,0.392842451665981,"4"
385000,2.5,2960,2,0,3,9,98038,47.3601,-122.035,8,0,0,0.585674713098536,"4"
375000,2.5,2800,2,0,3,9,98038,47.3596,-122.036,8,0,0,0.56,"4"
301000,1,910,1,0,3,5,98065,47.526,-121.81,92,0,0,0.101111111111111,"2"
285000,1.75,1930,1.5,0,3,6,98065,47.5263,-121.809,85,0,0,0.268055555555556,"3"
781000,1.75,1940,1,0,3,8,98125,47.7027,-122.282,55,0,0.247422680412371,0.222247680146638,"3"
549500,1.75,1620,1,0,4,8,98125,47.703,-122.281,54,0,0,0.191988622896421,"3"
650000,2.5,2580,1,0,4,8,98125,47.703,-122.28,55,0,0.356589147286822,0.273015873015873,"4"
586000,2.25,1930,1,0,3,8,98125,47.7026,-122.285,47,0,0,0.23147037658911,"4"
825000,2.25,2510,1,0,3,8,98115,47.7003,-122.285,47,0,0.278884462151394,0.240929161067383,"3"
725000,2.25,2880,2,0,4,8,98115,47.6999,-122.284,49,0,0.138888888888889,0.324251294753434,"4"
9e+05,2.5,3690,2,0,3,11,98027,47.5699,-122.092,27,0,0,0.321764911056854,"4"
338500,2.5,2717,2,0,3,8,98001,47.3373,-122.266,9,0,0,0.602038555284733,"4"
217500,2,1070,1,0,4,7,98031,47.4014,-122.186,34,0,0,0.127380952380952,"2"
250000,1.75,1590,1,0,3,7,98031,47.4016,-122.18,30,0,0.289308176100629,0.21031746031746,"3"
240000,2.5,1500,2,0,4,7,98031,47.4015,-122.176,34,0,0,0.140818625610214,"3"
268500,1.75,1420,1,0,4,7,98031,47.4025,-122.176,33,0,0.23943661971831,0.189333333333333,"4"
314000,2.75,1900,2,0,4,7,98031,47.402,-122.183,31,0,0,0.231707317073171,"3"
258000,1.75,2090,1,0,3,6,98030,47.3764,-122.184,28,0,0.425837320574163,0.280123307867578,"3"
270000,1.75,1800,1,0,3,6,98030,47.3766,-122.184,30,0,0.183333333333333,0.231869122761819,"3"
231500,2.25,2080,1,0,4,7,98030,47.3762,-122.183,29,0,0.384615384615385,0.276375232527239,"4"
266000,2.5,1940,1,0,3,7,98030,47.3491,-122.177,25,0,0.247422680412371,0.226980226980227,"3"
225000,2.5,1590,2,0,3,7,98030,47.3493,-122.177,25,0,0,0.188187951236833,"3"
252000,2,1420,2,0,3,7,98023,47.2887,-122.351,24,0,0,0.209192692987625,"3"
280000,2.5,1860,2,0,3,7,98023,47.2891,-122.351,25,0,0,0.281519600423793,"3"
275000,2.5,1830,2,0,3,7,98023,47.2895,-122.352,25,0,0,0.259133389974511,"3"
309950,2.5,1770,2,0,3,7,98023,47.2877,-122.349,25,0,0,0.265526552655266,"4"
455000,2.25,2180,1,0,3,7,98034,47.7246,-122.217,41,0,0.197247706422018,0.318248175182482,"3"
479000,2.5,2050,1,0,4,7,98034,47.7242,-122.217,42,0,0.4,0.305741983594333,"4"
499000,2.5,1720,1,0,4,8,98052,47.6631,-122.129,37,0,0.418604651162791,0.28956228956229,"3"
440000,2,1650,2,0,4,8,98052,47.6638,-122.128,37,0,0,0.25749063670412,"3"
407000,2.5,1700,2,0,4,8,98052,47.6655,-122.13,38,0,0,0.25621703089676,"2"
406500,1.75,1510,2,0,4,8,98052,47.6647,-122.13,36,0,0,0.283887948862568,"2"
468000,1.75,1510,1,0,3,8,98052,47.6644,-122.13,37,0,0,0.335555555555556,"2"
541338,2.5,2060,2,0,3,8,98052,47.6642,-122.13,37,0,0.509708737864078,0.25360088637203,"3"
450000,2,1610,2,0,4,8,98052,47.6644,-122.13,38,0,0,0.261363636363636,"2"
450000,2.25,1960,2,0,4,8,98052,47.6642,-122.129,37,0,0,0.301538461538462,"3"
453000,2.5,1750,2,0,3,8,98052,47.6638,-122.129,38,0,0,0.448717948717949,"3"
405000,2.5,1790,2,0,4,8,98052,47.6606,-122.128,35,0,0,0.331481481481481,"2"
445000,1.75,1850,2.5,0,4,8,98052,47.6602,-122.13,35,0,0,0.26218820861678,"3"
350000,2.5,2810,2,0,3,8,98022,47.1895,-122.015,13,0,0,0.269337678520081,"4"
345000,2.5,2280,2,0,3,7,98038,47.3593,-122.037,8,0,0,0.456,"4"
410000,2.75,2910,2,0,3,7,98038,47.3591,-122.036,8,0,0,0.501551189245088,"5"
305000,2.5,2280,2,0,3,7,98038,47.3586,-122.036,8,0,0,0.6,"4"
405000,2.5,3370,2,0,3,7,98038,47.3594,-122.036,8,0,0,0.661822466614297,"5"
825000,2.25,2770,2,0,4,9,98027,47.5628,-122.081,35,0,0,0.296573875802998,"4"
1280000,2.5,3400,2,0,4,8,98027,47.5645,-122.082,38,0,0,0.357894736842105,"5"
685000,2.5,2520,1,0,3,8,98027,47.5652,-122.089,36,0,0.353174603174603,0.247665847665848,"3"
525000,1.75,2420,1,0,3,8,98027,47.5637,-122.085,35,0,0.388429752066116,0.315432742440042,"4"
725000,1.75,2350,1,0,3,8,98027,47.5634,-122.087,36,0,0.268085106382979,0.310271983100079,"4"
680000,2.25,2300,2,0,4,8,98027,47.5677,-122.086,35,0,0,0.231995158361912,"3"
194000,1,1050,1,0,3,7,98023,47.2891,-122.357,31,0,0,0.138577273327174,"3"
542500,2.5,2040,2,0,3,8,98052,47.679,-122.113,27,0,0,0.202260559190958,"3"
540000,2.5,1720,2,0,3,8,98052,47.6791,-122.113,27,1,0,0.147563486616335,"3"
604000,3.5,2580,1,0,3,8,98052,47.6796,-122.113,27,0,0.5,0.190097259062776,">5"
327555,2.5,2329,2,0,3,8,98030,47.362,-122.2,5,0,0,0.407167832167832,"3"
787500,1.75,1580,1,0,3,7,98039,47.6353,-122.232,51,0,0.316455696202532,0.168407589000213,"4"
1800000,3.5,4460,1,0,3,9,98039,47.6338,-122.232,52,1,0.428251121076233,0.263080280776264,"4"
1e+06,2.25,2300,1,0,4,8,98039,47.6322,-122.232,51,0,0.5,0.144182547642929,"3"
1410000,2.25,3250,2,0,3,9,98039,47.6334,-122.229,35,0,0,0.194797410692879,"4"
1225000,2.5,2740,2,0,3,9,98039,47.6353,-122.229,30,0,0,0.171175110888986,"4"
770000,3.5,4750,2,0,3,10,98198,47.3574,-122.318,2,0,0.294736842105263,0.576876366286131,"5"
460000,1,1030,1,0,4,7,98115,47.6828,-122.287,87,0,0,0.173576002696326,"2"
1100000,2.25,4320,2,0,3,7,98115,47.6824,-122.287,41,1,0.333333333333333,0.566929133858268,"5"
615500,1.5,1810,1,0,3,7,98115,47.6819,-122.287,57,0,0.430939226519337,0.356299212598425,"3"
560000,2,2720,2,0,3,8,98003,47.338,-122.333,38,0,0.176470588235294,0.308424991495634,"4"
350000,2.75,2500,1,0,3,9,98003,47.3381,-122.332,36,0,0.404,0.214426623209538,"4"
675000,2.5,2370,2,0,3,8,98027,47.5631,-122.085,31,0,0,0.244860006198988,"4"
625000,2.25,1920,2,0,4,8,98027,47.5616,-122.088,35,0,0,0.232473665092626,"4"
304000,2.5,1670,2,0,3,8,98042,47.3925,-122.165,13,0,0,0.31521328803322,"3"
325000,2.5,2240,2,0,4,8,98042,47.3922,-122.165,13,0,0,0.438785504407444,"4"
225000,1.75,1350,1,0,4,7,98022,47.1981,-122.003,46,0,0,0.137853568875728,"3"
269950,1.5,1950,1,0,4,7,98022,47.1976,-121.999,39,0,0.323076923076923,0.257936507936508,"3"
224500,1.75,1300,1,0,4,7,98022,47.1983,-122,34,0,0,0.168067226890756,"3"
195000,1.75,1580,1,0,3,7,98022,47.1958,-122.003,35,0,0,0.200634920634921,"3"
215000,1,1260,1,0,3,7,98022,47.1946,-122.003,35,0,0,0.159554261111815,"3"
187000,1.75,1020,1,0,4,6,98022,47.1958,-122.002,31,0,0,0.098588826599652,"2"
218000,1,960,1,0,5,6,98022,47.1951,-122.001,32,0,0,0.0996574275926503,"3"
250000,2.25,1620,1,0,3,7,98055,47.4437,-122.194,48,0,0,0.149308755760369,"3"
264950,1.5,1400,1,0,4,7,98055,47.4433,-122.194,50,0,0,0.128996590804386,"3"
213400,1.5,1150,1,0,4,7,98055,47.4417,-122.194,51,0,0,0.132396960626295,"3"
325000,1.75,2920,1,0,4,7,98055,47.4429,-122.195,51,0,0,0.276175163151423,"3"
2700000,2.75,3831,2,1,3,9,98040,47.5919,-122.251,55,1,0,0.277608695652174,"5"
672000,2.25,1130,1.5,0,4,8,98117,47.6845,-122.375,85,0,0,0.25421822272216,"3"
550000,2.25,1950,1,0,4,8,98006,47.5784,-122.179,50,0,0.194871794871795,0.0735849056603774,"3"
572000,1.5,1680,1,0,4,7,98040,47.5716,-122.227,63,0,0,0.122172932877609,"3"
9e+05,3,3020,2,0,3,8,98040,47.5722,-122.226,62,1,0,0.219110498440107,">5"
830000,2.75,2090,1,0,4,8,98040,47.573,-122.225,66,0,0,0.154814814814815,"4"
975000,2.25,2240,2,0,4,10,98040,47.5516,-122.217,48,0,0,0.224224224224224,"4"
993500,2.25,4070,2,0,4,10,98040,47.5563,-122.219,46,0,0,0.174520818146735,"4"
1484900,2.5,4570,2,0,5,10,98040,47.5553,-122.22,49,0,0,0.237377934760025,"5"
830000,3,3040,1,0,5,9,98040,47.5562,-122.22,46,0,0.351973684210526,0.316633683991251,"5"
780000,1.75,2340,1,0,4,8,98040,47.5386,-122.226,47,0,0,0.222963315864697,"3"
884900,4.75,5370,1.5,0,3,8,98040,47.538,-122.223,48,0,0,0.497222222222222,">5"
1075000,2.5,3000,1,0,4,8,98040,47.5347,-122.227,45,0,0.483333333333333,0.274725274725275,"4"
1170000,2.75,3090,1,0,5,9,98040,47.5342,-122.226,47,0,0.482200647249191,0.256836505693625,"5"
1165000,2.25,3080,2,0,4,9,98040,47.5344,-122.224,47,0,0,0.293696958138648,"4"
850000,2.25,2130,2,0,4,9,98040,47.5358,-122.225,42,0,0,0.179853077767458,"4"
825000,2.25,2110,2,0,4,8,98040,47.536,-122.225,42,0,0,0.166758871413894,"4"
1250000,3.25,3160,2,0,5,8,98040,47.5373,-122.224,42,0,0,0.238706753285995,"5"
938000,2.5,2410,1,0,5,8,98040,47.5351,-122.223,40,0,0.174273858921162,0.243779081529436,"4"
955000,2.25,2510,2,0,3,8,98040,47.5339,-122.223,42,0,0,0.253868716496409,"5"
980000,2.25,3010,2,0,4,9,98040,47.5336,-122.223,41,0,0,0.307142857142857,"4"
998000,2.25,2420,2,0,4,9,98040,47.5336,-122.225,41,0,0,0.237254901960784,"4"
1050000,2.5,3470,2,0,3,10,98040,47.5319,-122.238,26,0,0.262247838616715,0.287346803577343,"3"
1550000,4,5280,2,0,3,11,98040,47.5323,-122.238,37,0,0.390151515151515,0.29869321717486,"4"
2298000,4.25,4070,2,0,3,10,98040,47.59,-122.229,11,0,0,0.293650793650794,"4"
1250000,3.75,4520,1.5,0,3,10,98040,47.5897,-122.229,22,0,0.276548672566372,0.489177489177489,"4"
1575000,3.75,4220,2,0,5,11,98040,47.5895,-122.229,23,0,0.18957345971564,0.456709956709957,"5"
685000,2.5,1460,1,0,4,7,98040,47.5895,-122.232,58,0,0,0.165909090909091,"3"
1328000,3,3340,1,0,3,9,98040,47.5421,-122.229,51,1,0.365269461077844,0.309373842163764,"5"
899100,2.5,2410,1,0,4,8,98040,47.5416,-122.231,40,0,0.419087136929461,0.157516339869281,"5"
865000,2.5,2260,1,0,4,8,98040,47.5436,-122.233,40,0,0.216814159292035,0.166176470588235,"4"
780000,2.5,2270,1,0,4,9,98040,47.5416,-122.232,39,0,0.422907488986784,0.168785783329616,"4"
890000,2.25,2770,2,0,3,8,98040,47.543,-122.231,40,0,0,0.205185185185185,"4"
910000,2.25,2180,1,0,4,8,98040,47.5358,-122.235,48,0,0.238532110091743,0.220983274201723,"3"
875000,1.75,2180,1,0,4,9,98040,47.5359,-122.233,49,0,0,0.224141476454863,"4"
8e+05,1.75,1890,1,0,4,8,98040,47.535,-122.234,45,0,0,0.183637776914108,"3"
740000,1.75,2020,1,0,4,9,98040,47.5383,-122.238,53,0,0,0.213125131884364,"3"
968000,1.75,2630,1,0,4,9,98040,47.5459,-122.228,51,0,0,0.272680145152929,"4"
1438890,3.5,3420,2,0,3,10,98040,47.5736,-122.212,8,0,0,0.4275,"5"
865000,3,2830,1,0,4,8,98040,47.5743,-122.209,36,0,0.469964664310954,0.319629545967924,"5"
677500,1.75,2020,1,0,3,8,98040,47.574,-122.21,58,0,0,0.207861699938259,"3"
820000,2.5,3160,1,0,4,7,98040,47.5735,-122.208,55,0,0.5,0.395,"5"
1060000,2.75,2700,1.5,0,4,10,98040,47.5706,-122.209,37,0,0,0.12084321711498,"3"
1775000,3.25,3730,3,0,3,11,98109,47.6292,-122.355,30,0,0,0.527506717578843,"4"
453500,1.75,1000,1,0,4,6,98109,47.6261,-122.355,91,0,0.4,0.568181818181818,"2"
7e+05,2.5,1660,2,0,3,9,98109,47.6268,-122.353,12,0,0.156626506024096,1.07443365695793,"3"
707500,1,1500,2,0,3,7,98109,47.627,-122.353,105,0,0,0.587084148727984,"3"
1e+06,1.75,2610,2,0,3,8,98109,47.6287,-122.351,91,0,0.183908045977011,0.410377358490566,"3"
1695000,2.25,3170,2,0,5,10,98109,47.6291,-122.351,114,0,0.372239747634069,1.05666666666667,"2"
850000,2.5,1611,2,0,3,10,98109,47.6291,-122.347,10,0,0,0.7289592760181,"2"
885000,3.75,2400,1,0,3,7,98109,47.6295,-122.346,91,1,0.429166666666667,0.681818181818182,"4"
478000,2,1200,1,0,3,7,98109,47.627,-122.345,90,1,0.5,0.642742367434387,"2"
479000,2.5,1260,3,0,3,8,98109,47.6277,-122.345,6,0,0,1.41732283464567,"3"
925000,2.5,2190,2.5,0,5,8,98040,47.5786,-122.236,56,0,0,0.297959183673469,"4"
645000,1.75,1550,1.5,0,4,8,98040,47.5795,-122.235,56,0,0,0.210884353741497,"4"
616000,1.5,1740,1,0,4,8,98040,47.5748,-122.237,51,0,0,0.176829268292683,"3"
795000,1.75,1930,1,0,3,8,98040,47.5747,-122.237,57,0,0,0.201041666666667,"3"
685000,1.75,1650,1,0,3,8,98040,47.5766,-122.236,55,0,0.109090909090909,0.196428571428571,"3"
785000,1.75,1670,1,0,5,8,98040,47.5754,-122.233,53,0,0,0.173958333333333,"3"
648752,2.25,2060,1,0,5,8,98040,47.5767,-122.233,51,0,0.480582524271845,0.206972772028534,"3"
715000,2.5,2450,1,0,3,8,98040,47.5731,-122.212,56,0,0.489795918367347,0.318181818181818,"4"
680000,1.75,2330,1,0,4,8,98040,47.5714,-122.211,46,0,0.317596566523605,0.241400745959387,"3"
1e+06,2.75,3600,1,0,4,9,98040,47.5726,-122.213,37,0,0.461111111111111,0.372093023255814,">5"
975000,2.75,3100,1,0,4,9,98040,47.5734,-122.213,41,0,0.464516129032258,0.309566606750549,"5"
623000,1.75,2050,1,0,2,8,98040,47.5743,-122.212,41,0,0,0.125666646233066,"3"
1295000,4,4440,1,0,5,10,98040,47.5708,-122.212,47,0,0.5,0.478964401294498,"5"
1050000,4,5310,2,0,3,10,98040,47.5696,-122.213,48,0,0.322033898305085,0.41676477513539,">5"
989900,2.25,3320,1,0,5,8,98040,47.5749,-122.213,51,0,0.5,0.292511013215859,"5"
1795000,2.75,2880,1,0,4,9,98004,47.6267,-122.222,55,0,0.423611111111111,0.142053862089376,"5"
196500,1,1320,1,0,3,7,98001,47.3461,-122.272,48,0,0,0.146666666666667,"3"
328500,2.5,1950,2,0,4,9,98042,47.3875,-122.161,24,0,0,0.239852398523985,"3"
160000,2.5,1660,2,0,3,7,98042,47.3793,-122.146,33,0,0,0.735163861824624,"2"
139500,1.5,1230,2,0,3,7,98042,47.3768,-122.149,32,0,0,0.787956438180653,"2"
165000,2.5,1660,2,0,3,7,98042,47.3763,-122.148,31,0,0,0.687370600414079,"3"
256500,2,1320,1,0,3,7,98042,47.3904,-122.164,22,0,0,0.15406162464986,"3"
205000,2.5,1600,2,0,2,7,98042,47.3904,-122.165,22,0,0,0.21932830705963,"3"
304500,2.5,2030,2,0,3,8,98031,47.388,-122.176,13,0,0,0.390234525182622,"4"
261500,2.5,1740,2,0,3,7,98042,47.3574,-122.158,24,0,0,0.248855835240275,"3"
210000,1.75,1260,1,0,3,7,98042,47.3574,-122.158,31,0,0.349206349206349,0.202474690663667,"3"
249000,2,1360,1,0,3,7,98042,47.3577,-122.16,21,0,0,0.223610654390003,"3"
253000,2.5,2020,1,0,3,7,98042,47.3545,-122.158,20,0,0.351485148514851,0.307739183424741,"3"
288000,2.25,2090,1,0,4,7,98031,47.3951,-122.172,38,0,0.38755980861244,0.278666666666667,"3"
234000,2,1710,1,0,3,7,98031,47.3965,-122.173,39,0,0.39766081871345,0.229376257545272,"4"
250000,1.75,1860,1,0,4,7,98031,47.3979,-122.174,37,0,0.413978494623656,0.253061224489796,"4"
270000,2.25,1420,1,0,4,7,98042,47.3598,-122.157,30,0,0.204225352112676,0.182051282051282,"3"
392500,2.75,2400,1,0,5,7,98042,47.3616,-122.144,62,0,0.45,0.120463785574462,"4"
390000,1.75,2180,1,0,4,7,98133,47.757,-122.336,53,0,0.284403669724771,0.288359788359788,"4"
342000,2,1930,1,0,4,8,98042,47.3672,-122.151,48,0,0,0.161546831840629,"3"
425000,2.5,2670,1,0,4,10,98042,47.3683,-122.153,26,0,0,0.201997276441217,"3"
479900,2,1980,1,0,3,9,98042,47.3657,-122.152,20,0,0,0.162962962962963,"3"
325000,1.75,1780,1,0,4,9,98042,47.367,-122.152,31,0,0,0.135929744177167,"3"
244950,2.5,1790,1,0,4,7,98030,47.3617,-122.172,49,0,0,0.0933409813839495,"4"
415000,1.75,2000,1.5,0,4,8,98133,47.7535,-122.334,55,0,0,0.238095238095238,"3"
265000,2,1320,1,0,3,7,98042,47.3536,-122.144,21,0,0,0.147337872530416,"3"
270000,2.5,1810,2,0,3,7,98042,47.3531,-122.143,20,0,0,0.278076509448456,"4"
290000,2.5,1850,2,0,3,7,98042,47.3536,-122.142,21,0,0,0.326048642932675,"4"
415000,4,2740,2,0,4,9,98042,47.3735,-122.156,25,0,0,0.332121212121212,"4"
328500,3,2290,2,0,3,9,98042,47.3739,-122.156,24,0,0,0.277575757575758,"4"
270000,2.5,1600,2,0,3,7,98042,47.3678,-122.124,6,0,0,0.161274065114404,"4"
285000,2.5,1660,2,0,3,8,98042,47.3507,-122.141,11,0,0,0.26504869870669,"3"
303000,2.5,2100,2,0,3,8,98042,47.3504,-122.141,11,0,0,0.309597523219814,"4"
330000,2.5,2210,2,0,3,8,98042,47.35,-122.139,11,0,0,0.372744138977905,"4"
325900,2.5,2320,2,0,3,8,98042,47.3501,-122.14,10,0,0,0.370015948963317,"4"
375000,2.5,1800,1,0,4,7,98133,47.7463,-122.336,54,0,0.333333333333333,0.213472485768501,"4"
373000,1.75,1590,2,0,4,7,98133,47.7456,-122.336,54,0,0,0.200757575757576,"4"
234000,1.75,1490,1,0,4,7,98042,47.375,-122.14,39,0,0.322147651006711,0.178101840784126,"3"
275000,1.75,2000,1,0,5,7,98042,47.374,-122.141,39,0,0.495,0.229885057471264,"4"
439950,2.25,2170,2,0,4,8,98042,47.3863,-122.158,37,0,0,0.144666666666667,"3"
366400,2.25,2040,1,0,4,8,98042,47.3849,-122.163,38,0,0.377450980392157,0.141834109712855,"4"
455500,1.75,2290,1,0,4,9,98042,47.3837,-122.158,42,0,0.279475982532751,0.120526315789474,"3"
583500,2.25,3530,2.5,0,4,10,98042,47.3823,-122.159,30,0,0,0.271538461538462,"3"
431000,2.25,2360,1,0,4,9,98042,47.3856,-122.158,36,0,0,0.157859531772575,"3"
490000,2.5,3480,1,0,4,9,98042,47.3816,-122.153,37,0,0.431034482758621,0.274102079395085,"4"
575000,2.25,3800,1,0,4,10,98042,47.3797,-122.152,38,0,0.123684210526316,0.112342941611234,"3"
396500,2.5,2590,1,0,4,10,98042,47.3839,-122.153,38,0,0,0.136459430979979,"3"
402000,2.75,2950,1,0,4,8,98042,47.3845,-122.152,40,0,0.28135593220339,0.18983268983269,"4"
340000,1.75,2190,2,0,4,8,98042,47.3845,-122.154,36,0,0,0.173451607793442,"3"
4e+05,2.5,3140,2,0,4,9,98042,47.3863,-122.156,37,0,0,0.245465916197624,"4"
459950,2,2760,1,0,4,9,98042,47.3818,-122.165,36,0,0.231884057971014,0.12858141160028,"4"
599950,3.5,3730,2,0,3,10,98042,47.3804,-122.163,23,0,0.345844504021448,0.248186838778362,"4"
375000,2.75,3140,1,0,4,8,98042,47.3782,-122.161,43,0,0.337579617834395,0.126612903225806,"4"
439950,2.25,2460,1,0,4,8,98042,47.3762,-122.16,37,0,0.300813008130081,0.168493150684932,"4"
489990,2.25,2440,1.5,0,4,8,98042,47.3762,-122.158,39,0,0,0.117149990397542,"5"
350000,2.5,2260,1,0,4,9,98042,47.3767,-122.161,39,0,0,0.164303889494729,"4"
350000,2.75,2980,1,0,4,8,98042,47.3774,-122.16,40,0,0.419463087248322,0.221035454680314,"5"
449950,2.5,3100,2,0,3,9,98042,47.3741,-122.15,36,0,0,0.31,"4"
784500,5,5820,2,0,3,11,98042,47.3814,-122.164,22,0,0.355670103092784,0.418524377966345,"4"
295000,1.75,1800,1,0,4,7,98031,47.3926,-122.166,40,0,0,0.06282722513089,"4"
275000,1.5,1510,1,0,3,7,98031,47.3926,-122.167,44,0,0,0.0932098765432099,"3"
264500,1.75,1650,1,0,3,7,98031,47.3926,-122.168,39,0,0,0.101851851851852,"3"
340000,2.25,2530,2,0,3,7,98031,47.3939,-122.177,40,0,0,0.102429149797571,"4"
469500,2.5,2970,1,0,4,8,98031,47.3908,-122.173,45,0,0.437710437710438,0.119956379498364,"5"
210000,1.5,1250,1,0,4,7,98042,47.3675,-122.147,45,0,0,0.131800927878532,"3"
222000,1.5,1310,1,0,4,7,98042,47.3683,-122.147,46,0,0,0.141270354793486,"3"
225000,1.5,1310,1,0,4,7,98042,47.3682,-122.148,45,0,0,0.124868935277857,"3"
2e+05,2,2090,1,0,3,7,98178,47.5077,-122.268,40,0,0.488038277511962,0.315233785822021,"4"
164808,1,1250,1,0,3,7,98178,47.5064,-122.265,34,0,0,0.231010903714655,"3"
292050,3,2840,1,0,3,7,98178,47.5065,-122.275,11,0,0.397887323943662,0.394499236005001,"5"
295000,2,1830,1,0,4,7,98178,47.5072,-122.272,66,0,0.398907103825137,0.105652098608625,"3"
835000,2.5,3030,2,0,3,10,98053,47.6569,-122.02,16,0,0,0.103898775846106,"4"
